Date,Close
1656975960.0,19808.57000000
1656976140.0,19804.54000000
1656976320.0,19815.11000000
1656976500.0,19781.93000000
1656976680.0,19746.84000000
1656976860.0,19697.44000000
1656977040.0,19712.72000000
1656977220.0,19729.61000000
1656977400.0,19709.06000000
1656977580.0,19713.21000000
1656977760.0,19708.28000000
1656977940.0,19711.31000000
1656978120.0,19699.15000000
1656978300.0,19720.81000000
1656978480.0,19729.65000000
1656978660.0,19746.50000000
1656978840.0,19740.61000000
1656979020.0,19741.99000000
1656979200.0,19729.38000000
1656979380.0,19755.37000000
1656979560.0,19786.39000000
1656979740.0,19789.42000000
1656979920.0,19790.61000000
1656980100.0,19812.88000000
1656980280.0,19822.22000000
1656980460.0,19877.38000000
1656980640.0,19892.66000000
1656980820.0,19970.51000000
1656981000.0,19950.72000000
1656981180.0,19931.53000000
1656981360.0,19926.40000000
1656981540.0,19975.00000000
1656981720.0,20015.49000000
1656981900.0,19954.35000000
1656982080.0,19941.63000000
1656982260.0,19939.53000000
1656982440.0,19934.10000000
1656982620.0,19896.73000000
1656982800.0,19884.59000000
1656982980.0,19898.02000000
1656983160.0,19890.62000000
1656983340.0,19915.33000000
1656983520.0,19892.80000000
1656983700.0,19895.69000000
1656983880.0,19909.77000000
1656984060.0,19918.75000000
1656984240.0,19851.40000000
1656984420.0,19869.72000000
1656984600.0,19882.93000000
1656984780.0,19863.70000000
1656984960.0,19863.10000000
1656985140.0,19864.31000000
1656985320.0,19847.24000000
1656985500.0,19885.26000000
1656985680.0,19873.99000000
1656985860.0,19932.39000000
1656986040.0,19920.62000000
1656986220.0,19931.40000000
1656986400.0,19925.00000000
1656986580.0,19941.62000000
1656986760.0,19902.40000000
1656986940.0,19868.62000000
1656987120.0,19839.21000000
1656987300.0,19843.14000000
1656987480.0,19795.90000000
1656987660.0,19805.29000000
1656987840.0,19791.46000000
1656988020.0,19779.52000000
1656988200.0,19778.68000000
1656988380.0,19774.33000000
1656988560.0,19788.03000000
1656988740.0,19794.17000000
1656988920.0,19777.08000000
1656989100.0,19811.72000000
1656989280.0,19818.67000000
1656989460.0,19834.96000000
1656989640.0,19821.33000000
1656989820.0,19830.26000000
1656990000.0,19852.21000000
1656990180.0,19793.15000000
1656990360.0,19808.05000000
1656990540.0,19830.55000000
1656990720.0,19854.89000000
1656990900.0,19832.75000000
1656991080.0,19821.19000000
1656991260.0,19791.13000000
1656991440.0,19779.82000000
1656991620.0,19783.70000000
1656991800.0,19778.59000000
1656991980.0,19763.85000000
1656992160.0,19756.07000000
1656992340.0,19763.93000000
1656992520.0,19763.01000000
1656992700.0,19774.76000000
1656992880.0,19799.71000000
1656993060.0,19800.96000000
1656993240.0,19781.62000000
1656993420.0,19783.88000000
1656993600.0,19753.94000000
1656993780.0,19772.59000000
1656993960.0,19787.59000000
1656994140.0,19787.02000000
1656994320.0,19801.42000000
1656994500.0,19811.46000000
1656994680.0,19818.51000000
1656994860.0,19811.97000000
1656995040.0,19812.61000000
1656995220.0,19789.33000000
1656995400.0,19794.11000000
1656995580.0,19873.53000000
1656995760.0,19897.41000000
1656995940.0,19882.17000000
1656996120.0,19888.66000000
1656996300.0,19933.52000000
1656996480.0,19944.66000000
1656996660.0,19950.00000000
1656996840.0,19932.71000000
1656997020.0,19959.61000000
1656997200.0,19912.31000000
1656997380.0,19916.18000000
1656997560.0,19897.00000000
1656997740.0,19888.67000000
1656997920.0,19884.21000000
1656998100.0,19887.41000000
1656998280.0,19934.22000000
1656998460.0,19933.28000000
1656998640.0,19966.55000000
1656998820.0,19955.96000000
1656999000.0,19981.02000000
1656999180.0,20027.14000000
1656999360.0,20037.86000000
1656999540.0,19969.69000000
1656999720.0,20026.62000000
1656999900.0,20031.95000000
1657000080.0,20066.57000000
1657000260.0,20146.76000000
1657000440.0,20206.85000000
1657000620.0,20169.51000000
1657000800.0,20118.82000000
1657000980.0,20167.50000000
1657001160.0,20180.29000000
1657001340.0,20157.28000000
1657001520.0,20136.92000000
1657001700.0,20198.75000000
1657001880.0,20285.05000000
1657002060.0,20247.39000000
1657002240.0,20274.05000000
1657002420.0,20284.29000000
1657002600.0,20225.54000000
1657002780.0,20247.50000000
1657002960.0,20268.19000000
1657003140.0,20283.82000000
1657003320.0,20265.29000000
1657003500.0,20254.61000000
1657003680.0,20279.79000000
1657003860.0,20252.73000000
1657004040.0,20248.99000000
1657004220.0,20238.10000000
1657004400.0,20212.61000000
1657004580.0,20207.59000000
1657004760.0,20204.71000000
1657004940.0,20263.39000000
1657005120.0,20354.50000000
1657005300.0,20281.85000000
1657005480.0,20272.88000000
1657005660.0,20350.51000000
1657005840.0,20328.11000000
1657006020.0,20324.30000000
1657006200.0,20357.82000000
1657006380.0,20383.06000000
1657006560.0,20402.53000000
1657006740.0,20388.06000000
1657006920.0,20364.45000000
1657007100.0,20399.76000000
1657007280.0,20386.02000000
1657007460.0,20448.59000000
1657007640.0,20414.88000000
1657007820.0,20393.93000000
1657008000.0,20407.84000000
1657008180.0,20390.94000000
1657008360.0,20368.38000000
1657008540.0,20367.34000000
1657008720.0,20337.65000000
1657008900.0,20318.40000000
1657009080.0,20336.72000000
1657009260.0,20306.63000000
1657009440.0,20267.61000000
1657009620.0,20281.80000000
1657009800.0,20275.41000000
1657009980.0,20280.74000000
1657010160.0,20265.50000000
1657010340.0,20275.50000000
1657010520.0,20266.87000000
1657010700.0,20284.66000000
1657010880.0,20305.62000000
1657011060.0,20298.74000000
1657011240.0,20290.24000000
1657011420.0,20299.05000000
1657011600.0,20290.22000000
1657011780.0,20282.58000000
1657011960.0,20242.14000000
1657012140.0,20252.26000000
1657012320.0,20266.30000000
1657012500.0,20235.78000000
1657012680.0,20235.54000000
1657012860.0,20193.28000000
1657013040.0,20210.90000000
1657013220.0,20223.65000000
1657013400.0,20194.16000000
1657013580.0,20197.88000000
1657013760.0,20198.78000000
1657013940.0,20175.58000000
1657014120.0,20194.97000000
1657014300.0,20208.18000000
1657014480.0,20187.01000000
1657014660.0,20188.91000000
1657014840.0,20161.12000000
1657015020.0,20177.95000000
1657015200.0,20194.19000000
1657015380.0,20189.99000000
1657015560.0,20231.31000000
1657015740.0,20246.25000000
1657015920.0,20228.06000000
1657016100.0,20226.03000000
1657016280.0,20213.41000000
1657016460.0,20224.28000000
1657016640.0,20209.96000000
1657016820.0,20213.63000000
1657017000.0,20247.53000000
1657017180.0,20257.48000000
1657017360.0,20277.77000000
1657017540.0,20275.55000000
1657017720.0,20271.04000000
1657017900.0,20265.02000000
1657018080.0,20298.82000000
1657018260.0,20303.20000000
1657018440.0,20312.41000000
1657018620.0,20315.74000000
1657018800.0,20307.12000000
1657018980.0,20313.37000000
1657019160.0,20282.04000000
1657019340.0,20316.12000000
1657019520.0,20248.84000000
1657019700.0,20203.84000000
1657019880.0,20207.30000000
1657020060.0,20204.10000000
1657020240.0,20207.50000000
1657020420.0,20231.82000000
1657020600.0,20221.20000000
1657020780.0,20229.36000000
1657020960.0,20238.77000000
1657021140.0,20231.30000000
1657021320.0,20232.02000000
1657021500.0,20241.43000000
1657021680.0,20244.05000000
1657021860.0,20257.79000000
1657022040.0,20276.44000000
1657022220.0,20270.40000000
1657022400.0,20280.43000000
1657022580.0,20290.93000000
1657022760.0,20316.17000000
1657022940.0,20280.59000000
1657023120.0,20248.79000000
1657023300.0,20258.85000000
1657023480.0,20370.84000000
1657023660.0,20443.17000000
1657023840.0,20396.53000000
1657024020.0,20367.73000000
1657024200.0,20385.48000000
1657024380.0,20403.28000000
1657024560.0,20381.77000000
1657024740.0,20354.24000000
1657024920.0,20373.05000000
1657025100.0,20333.33000000
1657025280.0,20319.56000000
1657025460.0,20283.58000000
1657025640.0,20301.16000000
1657025820.0,20301.72000000
1657026000.0,20297.67000000
1657026180.0,20300.20000000
1657026360.0,20320.29000000
1657026540.0,20307.37000000
1657026720.0,20410.72000000
1657026900.0,20394.00000000
1657027080.0,20385.58000000
1657027260.0,20395.66000000
1657027440.0,20377.08000000
1657027620.0,20382.10000000
1657027800.0,20360.46000000
1657027980.0,20357.23000000
1657028160.0,20348.15000000
1657028340.0,20362.20000000
1657028520.0,20348.94000000
1657028700.0,20355.37000000
1657028880.0,20386.97000000
1657029060.0,20393.01000000
1657029240.0,20367.34000000
1657029420.0,20381.98000000
1657029600.0,20382.89000000
1657029780.0,20379.63000000
1657029960.0,20292.85000000
1657030140.0,20262.10000000
1657030320.0,20287.09000000
1657030500.0,20297.00000000
1657030680.0,20311.60000000
1657030860.0,20221.89000000
1657031040.0,20246.64000000
1657031220.0,20238.81000000
1657031400.0,20212.58000000
1657031580.0,20220.85000000
1657031760.0,20231.10000000
1657031940.0,20228.30000000
1657032120.0,20226.53000000
1657032300.0,20245.31000000
1657032480.0,20249.34000000
1657032660.0,20228.11000000
1657032840.0,20229.82000000
1657033020.0,20212.06000000
1657033200.0,20193.57000000
1657033380.0,20095.12000000
1657033560.0,20096.70000000
1657033740.0,20088.07000000
1657033920.0,20114.85000000
1657034100.0,20121.69000000
1657034280.0,20099.90000000
1657034460.0,20060.86000000
1657034640.0,19980.72000000
1657034820.0,20015.88000000
1657035000.0,19877.41000000
1657035180.0,19909.01000000
1657035360.0,19882.03000000
1657035540.0,19882.43000000
1657035720.0,19859.10000000
1657035900.0,19879.74000000
1657036080.0,19853.93000000
1657036260.0,19871.97000000
1657036440.0,19911.75000000
1657036620.0,19888.00000000
1657036800.0,19882.52000000
1657036980.0,19840.14000000
1657037160.0,19894.52000000
1657037340.0,19922.72000000
1657037520.0,19897.66000000
1657037700.0,19923.35000000
1657037880.0,19873.51000000
1657038060.0,19897.33000000
1657038240.0,19861.35000000
1657038420.0,19848.26000000
1657038600.0,19853.58000000
1657038780.0,19788.90000000
1657038960.0,19811.58000000
1657039140.0,19789.98000000
1657039320.0,19747.19000000
1657039500.0,19700.05000000
1657039680.0,19657.48000000
1657039860.0,19672.22000000
1657040040.0,19694.56000000
1657040220.0,19763.98000000
1657040400.0,19724.19000000
1657040580.0,19737.99000000
1657040760.0,19776.80000000
1657040940.0,19778.72000000
1657041120.0,19770.09000000
1657041300.0,19742.01000000
1657041480.0,19717.23000000
1657041660.0,19745.79000000
1657041840.0,19727.74000000
1657042020.0,19774.19000000
1657042200.0,19784.12000000
1657042380.0,19798.81000000
1657042560.0,19778.28000000
1657042740.0,19722.04000000
1657042920.0,19728.52000000
1657043100.0,19750.38000000
1657043280.0,19752.30000000
1657043460.0,19760.59000000
1657043640.0,19758.21000000
1657043820.0,19748.01000000
1657044000.0,19741.14000000
1657044180.0,19759.31000000
1657044360.0,19737.28000000
1657044540.0,19770.06000000
1657044720.0,19777.82000000
1657044900.0,19763.02000000
1657045080.0,19772.65000000
1657045260.0,19765.11000000
1657045440.0,19776.99000000
1657045620.0,19771.56000000
1657045800.0,19758.00000000
1657045980.0,19708.37000000
1657046160.0,19735.11000000
1657046340.0,19708.54000000
1657046520.0,19695.49000000
1657046700.0,19629.31000000
1657046880.0,19551.85000000
1657047060.0,19512.67000000
1657047240.0,19549.91000000
1657047420.0,19526.33000000
1657047600.0,19514.13000000
1657047780.0,19522.96000000
1657047960.0,19519.94000000
1657048140.0,19520.65000000
1657048320.0,19492.82000000
1657048500.0,19445.44000000
1657048680.0,19456.63000000
1657048860.0,19474.52000000
1657049040.0,19474.74000000
1657049220.0,19487.23000000
1657049400.0,19480.48000000
1657049580.0,19426.75000000
1657049760.0,19402.86000000
1657049940.0,19436.06000000
1657050120.0,19457.55000000
1657050300.0,19459.53000000
1657050480.0,19433.68000000
1657050660.0,19422.58000000
1657050840.0,19409.75000000
1657051020.0,19375.64000000
1657051200.0,19387.32000000
1657051380.0,19406.11000000
1657051560.0,19382.94000000
1657051740.0,19382.80000000
1657051920.0,19395.06000000
1657052100.0,19435.94000000
1657052280.0,19405.31000000
1657052460.0,19400.65000000
1657052640.0,19359.10000000
1657052820.0,19390.21000000
1657053000.0,19337.52000000
1657053180.0,19417.70000000
1657053360.0,19425.81000000
1657053540.0,19442.32000000
1657053720.0,19447.91000000
1657053900.0,19495.83000000
1657054080.0,19475.85000000
1657054260.0,19452.42000000
1657054440.0,19399.49000000
1657054620.0,19401.23000000
1657054800.0,19432.32000000
1657054980.0,19423.99000000
1657055160.0,19406.79000000
1657055340.0,19461.54000000
1657055520.0,19500.07000000
1657055700.0,19468.74000000
1657055880.0,19481.27000000
1657056060.0,19469.51000000
1657056240.0,19477.66000000
1657056420.0,19506.34000000
1657056600.0,19500.86000000
1657056780.0,19518.89000000
1657056960.0,19577.80000000
1657057140.0,19557.09000000
1657057320.0,19532.11000000
1657057500.0,19462.84000000
1657057680.0,19465.97000000
1657057860.0,19437.47000000
1657058040.0,19455.46000000
1657058220.0,19463.73000000
1657058400.0,19457.71000000
1657058580.0,19444.19000000
1657058760.0,19421.92000000
1657058940.0,19350.91000000
1657059120.0,19376.61000000
1657059300.0,19423.11000000
1657059480.0,19428.42000000
1657059660.0,19412.61000000
1657059840.0,19408.04000000
1657060020.0,19442.32000000
1657060200.0,19476.04000000
1657060380.0,19440.18000000
1657060560.0,19417.32000000
1657060740.0,19447.91000000
1657060920.0,19472.89000000
1657061100.0,19472.77000000
1657061280.0,19479.96000000
1657061460.0,19508.08000000
1657061640.0,19543.09000000
1657061820.0,19519.67000000
1657062000.0,19532.51000000
1657062180.0,19514.40000000
1657062360.0,19555.96000000
1657062540.0,19572.59000000
1657062720.0,19559.55000000
1657062900.0,19577.07000000
1657063080.0,19642.58000000
1657063260.0,19676.11000000
1657063440.0,19656.59000000
1657063620.0,19623.83000000
1657063800.0,19616.08000000
1657063980.0,19625.92000000
1657064160.0,19641.65000000
1657064340.0,19594.03000000
1657064520.0,19570.33000000
1657064700.0,19577.63000000
1657064880.0,19586.10000000
1657065060.0,19573.61000000
1657065240.0,19544.79000000
1657065420.0,19557.31000000
1657065600.0,19568.26000000
1657065780.0,19571.59000000
1657065960.0,19585.49000000
1657066140.0,19616.59000000
1657066320.0,19621.39000000
1657066500.0,19640.63000000
1657066680.0,19687.93000000
1657066860.0,19708.88000000
1657067040.0,19702.93000000
1657067220.0,19687.22000000
1657067400.0,19721.67000000
1657067580.0,19721.36000000
1657067760.0,19754.30000000
1657067940.0,19759.73000000
1657068120.0,19702.76000000
1657068300.0,19694.94000000
1657068480.0,19711.21000000
1657068660.0,19719.15000000
1657068840.0,19712.27000000
1657069020.0,19706.39000000
1657069200.0,19768.27000000
1657069380.0,19702.40000000
1657069560.0,19678.76000000
1657069740.0,19697.56000000
1657069920.0,19733.58000000
1657070100.0,19729.81000000
1657070280.0,19722.88000000
1657070460.0,19739.57000000
1657070640.0,19779.96000000
1657070820.0,19768.55000000
1657071000.0,19783.05000000
1657071180.0,19813.07000000
1657071360.0,19919.61000000
1657071540.0,19930.94000000
1657071720.0,19923.32000000
1657071900.0,19955.00000000
1657072080.0,19985.31000000
1657072260.0,20004.13000000
1657072440.0,20054.65000000
1657072620.0,20112.86000000
1657072800.0,20202.58000000
1657072980.0,20226.14000000
1657073160.0,20204.56000000
1657073340.0,20222.54000000
1657073520.0,20259.03000000
1657073700.0,20179.53000000
1657073880.0,20197.44000000
1657074060.0,20204.41000000
1657074240.0,20239.63000000
1657074420.0,20241.51000000
1657074600.0,20282.16000000
1657074780.0,20277.99000000
1657074960.0,20315.37000000
1657075140.0,20355.39000000
1657075320.0,20404.68000000
1657075500.0,20448.96000000
1657075680.0,20473.93000000
1657075860.0,20458.37000000
1657076040.0,20434.68000000
1657076220.0,20392.02000000
1657076400.0,20381.13000000
1657076580.0,20445.67000000
1657076760.0,20511.60000000
1657076940.0,20660.64000000
1657077120.0,20686.67000000
1657077300.0,20614.35000000
1657077480.0,20645.18000000
1657077660.0,20603.97000000
1657077840.0,20594.20000000
1657078020.0,20592.66000000
1657078200.0,20621.57000000
1657078380.0,20636.69000000
1657078560.0,20582.96000000
1657078740.0,20550.81000000
1657078920.0,20510.88000000
1657079100.0,20503.75000000
1657079280.0,20478.39000000
1657079460.0,20478.05000000
1657079640.0,20479.17000000
1657079820.0,20463.09000000
1657080000.0,20488.19000000
1657080180.0,20483.87000000
1657080360.0,20420.55000000
1657080540.0,20328.69000000
1657080720.0,20292.03000000
1657080900.0,20270.00000000
1657081080.0,20292.64000000
1657081260.0,20240.58000000
1657081440.0,20220.58000000
1657081620.0,20286.00000000
1657081800.0,20223.42000000
1657081980.0,20249.25000000
1657082160.0,20270.76000000
1657082340.0,20350.00000000
1657082520.0,20385.96000000
1657082700.0,20463.07000000
1657082880.0,20403.44000000
1657083060.0,20333.20000000
1657083240.0,20367.30000000
1657083420.0,20372.22000000
1657083600.0,20412.45000000
1657083780.0,20394.28000000
1657083960.0,20381.06000000
1657084140.0,20368.31000000
1657084320.0,20366.78000000
1657084500.0,20331.34000000
1657084680.0,20285.74000000
1657084860.0,20320.59000000
1657085040.0,20279.01000000
1657085220.0,20273.11000000
1657085400.0,20297.05000000
1657085580.0,20312.95000000
1657085760.0,20346.69000000
1657085940.0,20352.63000000
1657086120.0,20342.07000000
1657086300.0,20389.63000000
1657086480.0,20395.78000000
1657086660.0,20373.29000000
1657086840.0,20381.79000000
1657087020.0,20427.18000000
1657087200.0,20398.76000000
1657087380.0,20404.02000000
1657087560.0,20381.72000000
1657087740.0,20315.00000000
1657087920.0,20284.15000000
1657088100.0,20303.07000000
1657088280.0,20317.79000000
1657088460.0,20313.24000000
1657088640.0,20209.26000000
1657088820.0,20183.74000000
1657089000.0,20212.90000000
1657089180.0,20162.82000000
1657089360.0,20185.13000000
1657089540.0,20213.35000000
1657089720.0,20183.79000000
1657089900.0,20199.56000000
1657090080.0,20209.41000000
1657090260.0,20181.73000000
1657090440.0,20208.78000000
1657090620.0,20185.21000000
1657090800.0,20204.64000000
1657090980.0,20229.69000000
1657091160.0,20247.43000000
1657091340.0,20225.31000000
1657091520.0,20188.25000000
1657091700.0,20218.42000000
1657091880.0,20193.80000000
1657092060.0,20124.80000000
1657092240.0,20120.46000000
1657092420.0,20156.31000000
1657092600.0,20210.44000000
1657092780.0,20238.72000000
1657092960.0,20272.15000000
1657093140.0,20338.69000000
1657093320.0,20336.69000000
1657093500.0,20351.33000000
1657093680.0,20338.94000000
1657093860.0,20298.03000000
1657094040.0,20291.95000000
1657094220.0,20262.77000000
1657094400.0,20298.06000000
1657094580.0,20283.70000000
1657094760.0,20293.78000000
1657094940.0,20242.63000000
1657095120.0,20203.04000000
1657095300.0,20200.14000000
1657095480.0,20225.69000000
1657095660.0,20222.76000000
1657095840.0,20214.11000000
1657096020.0,20216.84000000
1657096200.0,20193.61000000
1657096380.0,20184.66000000
1657096560.0,20157.02000000
1657096740.0,20050.64000000
1657096920.0,19955.75000000
1657097100.0,19857.59000000
1657097280.0,19907.40000000
1657097460.0,19882.40000000
1657097640.0,19902.92000000
1657097820.0,19886.74000000
1657098000.0,19887.47000000
1657098180.0,19860.70000000
1657098360.0,19864.68000000
1657098540.0,19824.45000000
1657098720.0,19856.28000000
1657098900.0,19909.09000000
1657099080.0,19930.93000000
1657099260.0,19915.92000000
1657099440.0,19893.41000000
1657099620.0,19921.37000000
1657099800.0,19899.38000000
1657099980.0,19865.15000000
1657100160.0,19869.53000000
1657100340.0,19880.00000000
1657100520.0,19860.44000000
1657100700.0,19851.99000000
1657100880.0,19869.98000000
1657101060.0,19859.00000000
1657101240.0,19887.00000000
1657101420.0,19861.19000000
1657101600.0,19851.38000000
1657101780.0,19900.23000000
1657101960.0,19886.06000000
1657102140.0,19825.96000000
1657102320.0,19836.84000000
1657102500.0,19853.74000000
1657102680.0,19826.55000000
1657102860.0,19855.41000000
1657103040.0,19859.33000000
1657103220.0,19860.51000000
1657103400.0,19907.77000000
1657103580.0,19900.96000000
1657103760.0,19885.18000000
1657103940.0,19893.17000000
1657104120.0,19895.31000000
1657104300.0,19872.55000000
1657104480.0,19914.64000000
1657104660.0,19951.94000000
1657104840.0,19963.13000000
1657105020.0,19952.31000000
1657105200.0,19951.85000000
1657105380.0,19924.61000000
1657105560.0,19963.26000000
1657105740.0,20098.90000000
1657105920.0,20250.54000000
1657106100.0,20298.91000000
1657106280.0,20136.59000000
1657106460.0,20257.35000000
1657106640.0,20233.60000000
1657106820.0,20203.08000000
1657107000.0,20139.04000000
1657107180.0,20087.59000000
1657107360.0,20123.51000000
1657107540.0,20084.35000000
1657107720.0,20107.57000000
1657107900.0,20108.09000000
1657108080.0,20155.69000000
1657108260.0,20137.61000000
1657108440.0,20092.26000000
1657108620.0,20098.45000000
1657108800.0,20108.87000000
