Date,Close
1654152300.0,29896.78000000
1654152600.0,29937.40000000
1654152900.0,29927.87000000
1654153200.0,29992.73000000
1654153500.0,29946.45000000
1654153800.0,29931.07000000
1654154100.0,29946.86000000
1654154400.0,29961.03000000
1654154700.0,30088.78000000
1654155000.0,29983.83000000
1654155300.0,30011.50000000
1654155600.0,30005.11000000
1654155900.0,29967.61000000
1654156200.0,29976.45000000
1654156500.0,29969.39000000
1654156800.0,29943.79000000
1654157100.0,29981.58000000
1654157400.0,29966.21000000
1654157700.0,30003.78000000
1654158000.0,29993.46000000
1654158300.0,29989.24000000
1654158600.0,29979.42000000
1654158900.0,29956.99000000
1654159200.0,29950.39000000
1654159500.0,29968.33000000
1654159800.0,29970.64000000
1654160100.0,29942.17000000
1654160400.0,29931.06000000
1654160700.0,29925.60000000
1654161000.0,29957.32000000
1654161300.0,29986.44000000
1654161600.0,29967.19000000
1654161900.0,29982.68000000
1654162200.0,29986.43000000
1654162500.0,29897.50000000
1654162800.0,29903.50000000
1654163100.0,29950.48000000
1654163400.0,29932.10000000
1654163700.0,29930.20000000
1654164000.0,29962.09000000
1654164300.0,29946.69000000
1654164600.0,29970.64000000
1654164900.0,29935.46000000
1654165200.0,29948.20000000
1654165500.0,29914.86000000
1654165800.0,29935.79000000
1654166100.0,29984.97000000
1654166400.0,30059.63000000
1654166700.0,29963.75000000
1654167000.0,29925.42000000
1654167300.0,30042.99000000
1654167600.0,29982.87000000
1654167900.0,29963.74000000
1654168200.0,30026.08000000
1654168500.0,30012.89000000
1654168800.0,30009.15000000
1654169100.0,30100.04000000
1654169400.0,30079.16000000
1654169700.0,30062.71000000
1654170000.0,30084.35000000
1654170300.0,30128.76000000
1654170600.0,30192.47000000
1654170900.0,30179.62000000
1654171200.0,30138.83000000
1654171500.0,30109.34000000
1654171800.0,30110.84000000
1654172100.0,30089.80000000
1654172400.0,30111.24000000
1654172700.0,30116.89000000
1654173000.0,30074.71000000
1654173300.0,30076.12000000
1654173600.0,30093.45000000
1654173900.0,30100.87000000
1654174200.0,30117.63000000
1654174500.0,30081.45000000
1654174800.0,30013.27000000
1654175100.0,29967.05000000
1654175400.0,29749.59000000
1654175700.0,29645.51000000
1654176000.0,29708.87000000
1654176300.0,29871.17000000
1654176600.0,29821.93000000
1654176900.0,29887.79000000
1654177200.0,30214.16000000
1654177500.0,30022.08000000
1654177800.0,29943.79000000
1654178100.0,29895.55000000
1654178400.0,29936.05000000
1654178700.0,29930.88000000
1654179000.0,30117.39000000
1654179300.0,29962.93000000
1654179600.0,29824.77000000
1654179900.0,29861.07000000
1654180200.0,29943.79000000
1654180500.0,29914.81000000
1654180800.0,29993.33000000
1654181100.0,29989.79000000
1654181400.0,29941.89000000
1654181700.0,30050.93000000
1654182000.0,30101.16000000
1654182300.0,30176.29000000
1654182600.0,30241.44000000
1654182900.0,30214.16000000
1654183200.0,30324.56000000
1654183500.0,30298.46000000
1654183800.0,30250.15000000
1654184100.0,30306.53000000
1654184400.0,30338.28000000
1654184700.0,30345.50000000
1654185000.0,30278.68000000
1654185300.0,30212.68000000
1654185600.0,30309.03000000
1654185900.0,30267.07000000
1654186200.0,30350.43000000
1654186500.0,30285.27000000
1654186800.0,30258.09000000
1654187100.0,30252.62000000
1654187400.0,30283.20000000
1654187700.0,30266.48000000
1654188000.0,30311.64000000
1654188300.0,30231.54000000
1654188600.0,30299.38000000
1654188900.0,30250.58000000
1654189200.0,30346.92000000
1654189500.0,30309.34000000
1654189800.0,30274.55000000
1654190100.0,30227.50000000
1654190400.0,30233.20000000
1654190700.0,30249.15000000
1654191000.0,30264.96000000
1654191300.0,30281.01000000
1654191600.0,30221.23000000
1654191900.0,30242.93000000
1654192200.0,30215.45000000
1654192500.0,30196.62000000
1654192800.0,30229.32000000
1654193100.0,30231.91000000
1654193400.0,30248.64000000
1654193700.0,30311.63000000
1654194000.0,30296.25000000
1654194300.0,30234.49000000
1654194600.0,30236.38000000
1654194900.0,30258.43000000
1654195200.0,30217.18000000
1654195500.0,30025.73000000
1654195800.0,30122.68000000
1654196100.0,30144.20000000
1654196400.0,30138.52000000
1654196700.0,30095.04000000
1654197000.0,30101.38000000
1654197300.0,30082.99000000
1654197600.0,30155.04000000
1654197900.0,30149.58000000
1654198200.0,30151.97000000
1654198500.0,30187.61000000
1654198800.0,30213.12000000
1654199100.0,30233.14000000
1654199400.0,30284.84000000
1654199700.0,30289.34000000
1654200000.0,30321.60000000
1654200300.0,30387.40000000
1654200600.0,30317.27000000
1654200900.0,30341.24000000
1654201200.0,30325.74000000
1654201500.0,30322.47000000
1654201800.0,30293.18000000
1654202100.0,30292.87000000
1654202400.0,30341.07000000
1654202700.0,30296.12000000
1654203000.0,30297.53000000
1654203300.0,30261.38000000
1654203600.0,30267.64000000
1654203900.0,30284.78000000
1654204200.0,30292.16000000
1654204500.0,30299.89000000
1654204800.0,30304.67000000
1654205100.0,30329.76000000
1654205400.0,30390.66000000
1654205700.0,30350.98000000
1654206000.0,30317.92000000
1654206300.0,30324.28000000
1654206600.0,30349.64000000
1654206900.0,30352.04000000
1654207200.0,30369.27000000
1654207500.0,30518.27000000
1654207800.0,30475.87000000
1654208100.0,30483.57000000
1654208400.0,30518.17000000
1654208700.0,30428.39000000
1654209000.0,30397.53000000
1654209300.0,30515.96000000
1654209600.0,30560.91000000
1654209900.0,30562.34000000
1654210200.0,30520.83000000
1654210500.0,30488.66000000
1654210800.0,30500.34000000
1654211100.0,30519.99000000
1654211400.0,30575.83000000
1654211700.0,30555.94000000
1654212000.0,30615.26000000
1654212300.0,30638.35000000
1654212600.0,30607.27000000
1654212900.0,30578.91000000
1654213200.0,30540.79000000
1654213500.0,30504.21000000
1654213800.0,30444.15000000
1654214100.0,30483.80000000
1654214400.0,30422.59000000
1654214700.0,30410.77000000
1654215000.0,30404.30000000
1654215300.0,30475.74000000
1654215600.0,30508.45000000
1654215900.0,30471.94000000
1654216200.0,30477.36000000
1654216500.0,30412.86000000
1654216800.0,30402.70000000
1654217100.0,30417.27000000
1654217400.0,30430.18000000
1654217700.0,30408.80000000
1654218000.0,30401.11000000
1654218300.0,30475.23000000
1654218600.0,30480.76000000
1654218900.0,30490.59000000
1654219200.0,30496.49000000
1654219500.0,30490.00000000
1654219800.0,30444.67000000
1654220100.0,30580.05000000
1654220400.0,30611.61000000
1654220700.0,30538.33000000
1654221000.0,30629.62000000
1654221300.0,30614.75000000
1654221600.0,30653.36000000
1654221900.0,30606.94000000
1654222200.0,30590.36000000
1654222500.0,30562.62000000
1654222800.0,30564.11000000
1654223100.0,30586.23000000
1654223400.0,30590.06000000
1654223700.0,30563.85000000
1654224000.0,30569.91000000
1654224300.0,30555.71000000
1654224600.0,30546.74000000
1654224900.0,30556.04000000
1654225200.0,30543.94000000
1654225500.0,30550.48000000
1654225800.0,30533.77000000
1654226100.0,30504.96000000
1654226400.0,30499.37000000
1654226700.0,30496.29000000
1654227000.0,30479.60000000
1654227300.0,30515.67000000
1654227600.0,30502.58000000
1654227900.0,30501.68000000
1654228200.0,30506.41000000
1654228500.0,30534.25000000
1654228800.0,30540.36000000
1654229100.0,30519.94000000
1654229400.0,30491.57000000
1654229700.0,30471.60000000
1654230000.0,30474.33000000
1654230300.0,30480.79000000
1654230600.0,30494.78000000
1654230900.0,30475.61000000
1654231200.0,30500.60000000
1654231500.0,30469.91000000
1654231800.0,30451.14000000
1654232100.0,30433.02000000
1654232400.0,30448.35000000
1654232700.0,30451.06000000
1654233000.0,30469.61000000
1654233300.0,30466.60000000
1654233600.0,30487.80000000
1654233900.0,30549.24000000
1654234200.0,30519.16000000
1654234500.0,30554.65000000
1654234800.0,30546.50000000
1654235100.0,30546.48000000
1654235400.0,30546.31000000
1654235700.0,30532.40000000
1654236000.0,30518.51000000
1654236300.0,30534.16000000
1654236600.0,30534.31000000
1654236900.0,30467.62000000
1654237200.0,30458.26000000
1654237500.0,30465.07000000
1654237800.0,30469.13000000
1654238100.0,30488.23000000
1654238400.0,30488.23000000
1654238700.0,30491.52000000
1654239000.0,30489.99000000
1654239300.0,30376.98000000
1654239600.0,30374.27000000
1654239900.0,30319.10000000
1654240200.0,30416.07000000
1654240500.0,30388.88000000
1654240800.0,30376.67000000
1654241100.0,30398.49000000
1654241400.0,30401.27000000
1654241700.0,30372.88000000
1654242000.0,30454.00000000
1654242300.0,30496.70000000
1654242600.0,30460.38000000
1654242900.0,30461.60000000
1654243200.0,30411.17000000
1654243500.0,30530.45000000
1654243800.0,30510.89000000
1654244100.0,30520.09000000
1654244400.0,30487.42000000
1654244700.0,30472.98000000
1654245000.0,30517.74000000
1654245300.0,30499.18000000
1654245600.0,30419.94000000
1654245900.0,30439.01000000
1654246200.0,30431.60000000
1654246500.0,30422.69000000
1654246800.0,30457.77000000
1654247100.0,30452.95000000
1654247400.0,30359.81000000
1654247700.0,30252.16000000
1654248000.0,30200.54000000
1654248300.0,30220.74000000
1654248600.0,30213.89000000
1654248900.0,30183.42000000
1654249200.0,30215.43000000
1654249500.0,30209.58000000
1654249800.0,30261.44000000
1654250100.0,30239.34000000
1654250400.0,30237.76000000
1654250700.0,30167.78000000
1654251000.0,30161.37000000
1654251300.0,30158.51000000
1654251600.0,30057.12000000
1654251900.0,29995.53000000
1654252200.0,29935.12000000
1654252500.0,29912.59000000
1654252800.0,29804.50000000
1654253100.0,29775.81000000
1654253400.0,29813.75000000
1654253700.0,29836.91000000
1654254000.0,29878.26000000
1654254300.0,29776.04000000
1654254600.0,29749.73000000
1654254900.0,29766.42000000
1654255200.0,29780.60000000
1654255500.0,29756.85000000
1654255800.0,29792.92000000
1654256100.0,29818.98000000
1654256400.0,29762.27000000
1654256700.0,29716.90000000
1654257000.0,29755.14000000
1654257300.0,29762.40000000
1654257600.0,29792.27000000
1654257900.0,29744.72000000
1654258200.0,29787.90000000
1654258500.0,29780.54000000
1654258800.0,29733.82000000
1654259100.0,29723.01000000
1654259400.0,29892.35000000
1654259700.0,29629.81000000
1654260000.0,29580.18000000
1654260300.0,29601.86000000
1654260600.0,29593.40000000
1654260900.0,29521.59000000
1654261200.0,29577.74000000
1654261500.0,29586.06000000
1654261800.0,29604.74000000
1654262100.0,29677.53000000
1654262400.0,29667.16000000
1654262700.0,29600.15000000
1654263000.0,29709.10000000
1654263300.0,29712.04000000
1654263600.0,29605.62000000
1654263900.0,29647.82000000
1654264200.0,29629.94000000
1654264500.0,29722.72000000
1654264800.0,29699.74000000
1654265100.0,29703.38000000
1654265400.0,29641.27000000
1654265700.0,29631.17000000
1654266000.0,29594.19000000
1654266300.0,29601.70000000
1654266600.0,29599.71000000
1654266900.0,29491.34000000
1654267200.0,29414.68000000
1654267500.0,29455.79000000
1654267800.0,29496.62000000
1654268100.0,29492.28000000
1654268400.0,29400.26000000
1654268700.0,29407.98000000
1654269000.0,29374.04000000
1654269300.0,29449.15000000
1654269600.0,29446.43000000
1654269900.0,29479.31000000
1654270200.0,29563.33000000
1654270500.0,29530.66000000
1654270800.0,29478.58000000
1654271100.0,29474.50000000
1654271400.0,29474.50000000
1654271700.0,29510.92000000
1654272000.0,29532.42000000
1654272300.0,29470.62000000
1654272600.0,29482.99000000
1654272900.0,29406.46000000
1654273200.0,29460.88000000
1654273500.0,29419.80000000
1654273800.0,29473.14000000
1654274100.0,29528.93000000
1654274400.0,29477.53000000
1654274700.0,29516.28000000
1654275000.0,29490.76000000
1654275300.0,29543.35000000
1654275600.0,29639.60000000
1654275900.0,29533.89000000
1654276200.0,29481.97000000
1654276500.0,29501.42000000
1654276800.0,29523.56000000
1654277100.0,29513.70000000
1654277400.0,29525.78000000
1654277700.0,29570.72000000
1654278000.0,29448.88000000
1654278300.0,29494.11000000
1654278600.0,29513.95000000
1654278900.0,29516.49000000
1654279200.0,29536.52000000
1654279500.0,29520.51000000
1654279800.0,29474.39000000
1654280100.0,29542.23000000
1654280400.0,29534.76000000
1654280700.0,29538.28000000
1654281000.0,29542.40000000
1654281300.0,29527.24000000
1654281600.0,29549.97000000
1654281900.0,29531.91000000
1654282200.0,29518.25000000
1654282500.0,29549.55000000
1654282800.0,29552.25000000
1654283100.0,29584.68000000
1654283400.0,29569.91000000
1654283700.0,29523.51000000
1654284000.0,29515.16000000
1654284300.0,29515.16000000
1654284600.0,29544.53000000
1654284900.0,29546.88000000
1654285200.0,29578.24000000
1654285500.0,29582.88000000
1654285800.0,29596.44000000
1654286100.0,29579.59000000
1654286400.0,29580.77000000
1654286700.0,29633.82000000
1654287000.0,29630.85000000
1654287300.0,29600.89000000
1654287600.0,29618.30000000
1654287900.0,29641.49000000
1654288200.0,29643.65000000
1654288500.0,29650.03000000
1654288800.0,29654.52000000
1654289100.0,29700.23000000
1654289400.0,29685.47000000
1654289700.0,29655.23000000
1654290000.0,29653.90000000
1654290300.0,29687.10000000
1654290600.0,29729.54000000
1654290900.0,29728.37000000
1654291200.0,29734.66000000
1654291500.0,29722.34000000
1654291800.0,29695.90000000
1654292100.0,29758.69000000
1654292400.0,29794.55000000
1654292700.0,29787.12000000
1654293000.0,29851.13000000
1654293300.0,29814.41000000
1654293600.0,29830.00000000
1654293900.0,29847.40000000
1654294200.0,29869.06000000
1654294500.0,29831.09000000
1654294800.0,29828.40000000
1654295100.0,29837.74000000
1654295400.0,29814.76000000
1654295700.0,29784.27000000
1654296000.0,29745.91000000
1654296300.0,29752.79000000
1654296600.0,29722.26000000
1654296900.0,29735.61000000
1654297200.0,29734.81000000
1654297500.0,29702.35000000
1654297800.0,29701.00000000
1654298100.0,29686.20000000
1654298400.0,29692.61000000
1654298700.0,29675.24000000
1654299000.0,29670.19000000
1654299300.0,29659.52000000
1654299600.0,29699.45000000
1654299900.0,29695.70000000
1654300200.0,29709.39000000
1654300500.0,29704.16000000
1654300800.0,29711.96000000
1654301100.0,29722.47000000
1654301400.0,29747.19000000
1654301700.0,29726.44000000
1654302000.0,29739.96000000
1654302300.0,29741.44000000
1654302600.0,29749.01000000
1654302900.0,29741.09000000
1654303200.0,29737.81000000
1654303500.0,29686.12000000
1654303800.0,29696.75000000
1654304100.0,29707.33000000
1654304400.0,29577.38000000
1654304700.0,29571.47000000
1654305000.0,29593.17000000
1654305300.0,29632.07000000
1654305600.0,29628.42000000
1654305900.0,29586.28000000
1654306200.0,29589.38000000
1654306500.0,29579.65000000
1654306800.0,29594.08000000
1654307100.0,29568.15000000
1654307400.0,29613.72000000
1654307700.0,29575.93000000
1654308000.0,29613.08000000
1654308300.0,29551.45000000
1654308600.0,29549.16000000
1654308900.0,29498.01000000
1654309200.0,29489.33000000
1654309500.0,29500.57000000
1654309800.0,29519.56000000
1654310100.0,29506.23000000
1654310400.0,29495.52000000
1654310700.0,29521.06000000
1654311000.0,29539.37000000
1654311300.0,29569.92000000
1654311600.0,29601.44000000
1654311900.0,29593.26000000
1654312200.0,29607.04000000
1654312500.0,29594.39000000
1654312800.0,29595.02000000
1654313100.0,29596.75000000
1654313400.0,29586.67000000
1654313700.0,29591.84000000
1654314000.0,29575.39000000
1654314300.0,29575.39000000
1654314600.0,29575.39000000
1654314900.0,29553.66000000
1654315200.0,29576.05000000
1654315500.0,29642.60000000
1654315800.0,29707.53000000
1654316100.0,29668.64000000
1654316400.0,29653.38000000
1654316700.0,29653.38000000
1654317000.0,29683.29000000
1654317300.0,29683.70000000
1654317600.0,29677.46000000
1654317900.0,29696.02000000
1654318200.0,29719.37000000
1654318500.0,29709.94000000
1654318800.0,29713.06000000
1654319100.0,29687.26000000
1654319400.0,29690.40000000
1654319700.0,29689.45000000
1654320000.0,29689.45000000
1654320300.0,29681.16000000
1654320600.0,29660.98000000
1654320900.0,29680.76000000
1654321200.0,29667.08000000
1654321500.0,29674.08000000
1654321800.0,29674.08000000
1654322100.0,29666.38000000
1654322400.0,29684.32000000
1654322700.0,29714.85000000
1654323000.0,29659.40000000
1654323300.0,29654.05000000
1654323600.0,29684.27000000
1654323900.0,29685.33000000
1654324200.0,29680.04000000
1654324500.0,29669.24000000
1654324800.0,29687.12000000
1654325100.0,29686.10000000
1654325400.0,29693.19000000
1654325700.0,29686.01000000
1654326000.0,29670.45000000
1654326300.0,29658.98000000
1654326600.0,29641.60000000
1654326900.0,29641.60000000
1654327200.0,29673.29000000
1654327500.0,29660.04000000
1654327800.0,29660.04000000
1654328100.0,29700.00000000
1654328400.0,29694.83000000
1654328700.0,29695.55000000
1654329000.0,29695.55000000
1654329300.0,29699.92000000
1654329600.0,29707.14000000
1654329900.0,29707.14000000
1654330200.0,29682.28000000
1654330500.0,29764.19000000
1654330800.0,29743.98000000
1654331100.0,29724.65000000
1654331400.0,29775.18000000
1654331700.0,29770.76000000
1654332000.0,29772.28000000
1654332300.0,29769.31000000
1654332600.0,29738.67000000
1654332900.0,29745.15000000
1654333200.0,29743.87000000
1654333500.0,29737.29000000
1654333800.0,29758.41000000
1654334100.0,29769.15000000
1654334400.0,29731.64000000
1654334700.0,29730.41000000
1654335000.0,29686.37000000
1654335300.0,29691.89000000
1654335600.0,29680.17000000
1654335900.0,29680.17000000
1654336200.0,29699.88000000
1654336500.0,29715.40000000
1654336800.0,29750.53000000
1654337100.0,29739.51000000
1654337400.0,29729.85000000
1654337700.0,29774.83000000
1654338000.0,29755.42000000
1654338300.0,29760.54000000
1654338600.0,29705.01000000
1654338900.0,29711.17000000
1654339200.0,29714.01000000
1654339500.0,29722.25000000
1654339800.0,29722.25000000
1654340100.0,29721.20000000
1654340400.0,29721.20000000
1654340700.0,29721.20000000
1654341000.0,29744.94000000
1654341300.0,29720.95000000
1654341600.0,29707.90000000
1654341900.0,29709.19000000
1654342200.0,29715.37000000
1654342500.0,29735.38000000
1654342800.0,29724.45000000
1654343100.0,29693.28000000
1654343400.0,29648.07000000
1654343700.0,29682.10000000
1654344000.0,29697.36000000
1654344300.0,29628.55000000
1654344600.0,29639.68000000
1654344900.0,29613.06000000
1654345200.0,29611.06000000
1654345500.0,29598.85000000
1654345800.0,29600.91000000
1654346100.0,29608.97000000
1654346400.0,29561.61000000
1654346700.0,29554.79000000
1654347000.0,29547.13000000
1654347300.0,29529.96000000
1654347600.0,29589.36000000
1654347900.0,29606.90000000
1654348200.0,29591.91000000
1654348500.0,29591.26000000
1654348800.0,29578.08000000
1654349100.0,29632.40000000
1654349400.0,29624.39000000
1654349700.0,29604.26000000
1654350000.0,29602.20000000
1654350300.0,29587.00000000
1654350600.0,29580.10000000
1654350900.0,29588.84000000
1654351200.0,29583.95000000
1654351500.0,29514.77000000
1654351800.0,29531.25000000
1654352100.0,29544.88000000
1654352400.0,29661.40000000
1654352700.0,29735.88000000
1654353000.0,29837.16000000
1654353300.0,29710.51000000
1654353600.0,29723.19000000
1654353900.0,29754.64000000
1654354200.0,29803.67000000
1654354500.0,29772.54000000
1654354800.0,29783.39000000
1654355100.0,29829.85000000
1654355400.0,29808.73000000
1654355700.0,29757.68000000
1654356000.0,29809.85000000
1654356300.0,29874.02000000
1654356600.0,29834.09000000
1654356900.0,29836.52000000
1654357200.0,29797.57000000
1654357500.0,29803.56000000
1654357800.0,29807.54000000
1654358100.0,29851.56000000
1654358400.0,29832.85000000
1654358700.0,29820.71000000
1654359000.0,29799.55000000
1654359300.0,29808.18000000
1654359600.0,29802.02000000
1654359900.0,29770.19000000
1654360200.0,29779.53000000
1654360500.0,29773.54000000
1654360800.0,29773.51000000
1654361100.0,29761.60000000
1654361400.0,29772.63000000
1654361700.0,29772.63000000
1654362000.0,29726.98000000
1654362300.0,29701.26000000
1654362600.0,29681.09000000
1654362900.0,29632.25000000
1654363200.0,29650.83000000
1654363500.0,29650.83000000
1654363800.0,29674.13000000
1654364100.0,29700.47000000
1654364400.0,29691.06000000
1654364700.0,29683.42000000
1654365000.0,29727.46000000
1654365300.0,29704.32000000
1654365600.0,29757.14000000
1654365900.0,29766.43000000
1654366200.0,29778.84000000
1654366500.0,29774.24000000
1654366800.0,29776.93000000
1654367100.0,29749.27000000
1654367400.0,29745.77000000
1654367700.0,29790.01000000
1654368000.0,29775.49000000
1654368300.0,29785.26000000
1654368600.0,29774.62000000
1654368900.0,29774.10000000
1654369200.0,29772.60000000
1654369500.0,29745.75000000
1654369800.0,29708.56000000
1654370100.0,29708.56000000
1654370400.0,29709.95000000
1654370700.0,29709.95000000
1654371000.0,29697.43000000
1654371300.0,29647.46000000
1654371600.0,29651.36000000
1654371900.0,29678.21000000
1654372200.0,29647.46000000
1654372500.0,29658.05000000
1654372800.0,29639.37000000
1654373100.0,29693.38000000
1654373400.0,29643.91000000
1654373700.0,29712.94000000
1654374000.0,29711.11000000
1654374300.0,29737.82000000
1654374600.0,29748.20000000
1654374900.0,29743.57000000
1654375200.0,29741.89000000
1654375500.0,29741.83000000
1654375800.0,29744.19000000
1654376100.0,29755.66000000
1654376400.0,29779.14000000
1654376700.0,29774.66000000
1654377000.0,29771.56000000
1654377300.0,29771.56000000
1654377600.0,29782.81000000
1654377900.0,29760.56000000
1654378200.0,29769.18000000
1654378500.0,29780.86000000
1654378800.0,29784.23000000
1654379100.0,29766.65000000
1654379400.0,29766.65000000
1654379700.0,29871.40000000
1654380000.0,29845.88000000
1654380300.0,29922.53000000
1654380600.0,29948.75000000
1654380900.0,29948.58000000
1654381200.0,29903.86000000
1654381500.0,29869.75000000
1654381800.0,29876.01000000
1654382100.0,29876.01000000
1654382400.0,29876.01000000
1654382700.0,29808.55000000
1654383000.0,29808.55000000
1654383300.0,29808.55000000
1654383600.0,29801.34000000
1654383900.0,29801.34000000
1654384200.0,29802.93000000
1654384500.0,29788.20000000
1654384800.0,29770.47000000
1654385100.0,29808.57000000
1654385400.0,29800.82000000
1654385700.0,29794.80000000
1654386000.0,29796.93000000
1654386300.0,29792.40000000
1654386600.0,29845.00000000
1654386900.0,29857.95000000
1654387200.0,29830.72000000
1654387500.0,29821.99000000
1654387800.0,29853.42000000
1654388100.0,29880.77000000
1654388400.0,29880.77000000
1654388700.0,29876.80000000
1654389000.0,29850.73000000
1654389300.0,29857.06000000
1654389600.0,29801.52000000
1654389900.0,29802.55000000
1654390200.0,29766.65000000
1654390500.0,29735.28000000
1654390800.0,29738.67000000
1654391100.0,29722.74000000
1654391400.0,29729.15000000
1654391700.0,29686.68000000
1654392000.0,29696.77000000
1654392300.0,29714.49000000
1654392600.0,29740.30000000
1654392900.0,29740.30000000
1654393200.0,29740.30000000
1654393500.0,29731.51000000
1654393800.0,29731.51000000
1654394100.0,29691.74000000
1654394400.0,29712.76000000
1654394700.0,29748.23000000
1654395000.0,29796.01000000
1654395300.0,29779.84000000
1654395600.0,29779.84000000
1654395900.0,29795.50000000
1654396200.0,29787.77000000
1654396500.0,29787.77000000
1654396800.0,29781.49000000
1654397100.0,29781.49000000
1654397400.0,29781.49000000
1654397700.0,29796.43000000
1654398000.0,29753.20000000
1654398300.0,29771.37000000
1654398600.0,29783.63000000
1654398900.0,29790.79000000
1654399200.0,29812.62000000
1654399500.0,29803.00000000
1654399800.0,29798.00000000
1654400100.0,29778.91000000
1654400400.0,29769.90000000
1654400700.0,29769.90000000
1654401000.0,29769.90000000
1654401300.0,29761.91000000
1654401600.0,29753.61000000
1654401900.0,29722.93000000
1654402200.0,29705.17000000
1654402500.0,29703.25000000
1654402800.0,29710.03000000
1654403100.0,29720.06000000
1654403400.0,29712.88000000
1654403700.0,29737.31000000
1654404000.0,29736.90000000
1654404300.0,29751.16000000
1654404600.0,29755.81000000
1654404900.0,29721.82000000
1654405200.0,29744.98000000
1654405500.0,29751.14000000
1654405800.0,29751.14000000
1654406100.0,29770.19000000
1654406400.0,29784.21000000
1654406700.0,29805.84000000
1654407000.0,29809.71000000
1654407300.0,29807.44000000
1654407600.0,29807.44000000
1654407900.0,29816.58000000
1654408200.0,29800.06000000
1654408500.0,29802.22000000
1654408800.0,29786.48000000
1654409100.0,29786.48000000
1654409400.0,29793.77000000
1654409700.0,29793.77000000
1654410000.0,29768.79000000
1654410300.0,29769.33000000
1654410600.0,29770.25000000
1654410900.0,29770.25000000
1654411200.0,29770.25000000
1654411500.0,29752.77000000
1654411800.0,29749.05000000
1654412100.0,29732.30000000
1654412400.0,29732.30000000
1654412700.0,29732.30000000
1654413000.0,29732.30000000
1654413300.0,29751.00000000
1654413600.0,29751.00000000
1654413900.0,29804.44000000
1654414200.0,29807.73000000
1654414500.0,29807.73000000
1654414800.0,29807.73000000
1654415100.0,29807.73000000
1654415400.0,29715.29000000
1654415700.0,29653.72000000
1654416000.0,29662.73000000
1654416300.0,29671.57000000
1654416600.0,29671.57000000
1654416900.0,29696.03000000
1654417200.0,29696.03000000
1654417500.0,29696.95000000
1654417800.0,29695.75000000
1654418100.0,29724.19000000
1654418400.0,29727.77000000
1654418700.0,29727.77000000
1654419000.0,29739.22000000
1654419300.0,29691.73000000
1654419600.0,29675.12000000
1654419900.0,29639.66000000
1654420200.0,29564.85000000
1654420500.0,29637.76000000
1654420800.0,29613.00000000
1654421100.0,29636.59000000
1654421400.0,29611.70000000
1654421700.0,29578.45000000
1654422000.0,29645.90000000
1654422300.0,29637.10000000
1654422600.0,29623.22000000
1654422900.0,29637.49000000
1654423200.0,29631.93000000
1654423500.0,29622.16000000
1654423800.0,29656.90000000
1654424100.0,29706.66000000
1654424400.0,29704.13000000
